# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
9.20000000000000e-01 3.80672690736634e-10 1.90452346743375e-10 -3.53180850352724e+04 -2.97828949288589e+04 1.38116970954776e+01 -1.29368205719412e+01 3.53180850352724e+04 2.97828949288589e+04 5.15588959698829e-10 2.56269020869013e-10 -2.03000650997759e+01 5.15426085980855e+00 -1.38116970952498e+01 1.29368205716793e+01 2.03000651000869e+01 -5.15426085995034e+00 4.25229811444229e-10 1.43178500273454e-11
9.40000000000000e-01 3.65394507100762e-10 2.03437312643463e-10 -3.57882461089870e+04 -3.07234466879605e+04 3.00343592232279e+01 2.95686125007248e+00 3.57882461089870e+04 3.07234466879604e+04 5.05777276786874e-10 2.57982090814340e-10 -4.44738744376265e+01 -1.20657014344029e+01 -3.00343592229573e+01 -2.95686125031281e+00 4.44738744379829e+01 1.20657014342877e+01 4.35087870671790e-10 1.94401207209758e-11
9.60000000000000e-01 3.49878888238782e-10 2.06936753623147e-10 -3.60034328567593e+04 -3.23356977367660e+04 1.47599110079467e+01 2.07508193999850e+01 3.60034328567593e+04 3.23356977367659e+04 5.00880182899515e-10 2.58591338560595e-10 -2.53950078153246e+01 -4.10672053906011e+01 -1.47599110076518e+01 -2.07508194001885e+01 2.53950078157022e+01 4.10672053905322e+01 4.42050733802268e-10 3.00722636904399e-11
9.80000000000000e-01 3.40935956936474e-10 2.06752877882803e-10 -3.53983441264314e+04 -3.46223811740273e+04 -2.94380004303189e+00 9.09835111514352e+00 3.53983441264315e+04 3.46223811740273e+04 5.00124064854047e-10 2.63003435895120e-10 3.95587482589394e+00 -2.85211705016815e+01 2.94380004332089e+00 -9.09835111531729e+00 -3.95587482552753e+00 2.85211705016595e+01 4.44722575926509e-10 4.24314951706946e-11
1.00000000000000e+00 3.34362513076127e-10 2.12400084964330e-10 -3.32400388653574e+04 -3.67416921467711e+04 4.66144555053108e+00 -5.77165631453158e+00 3.32400388653575e+04 3.67416921467710e+04 4.97324988733526e-10 2.76982289222136e-10 -1.31220862478020e+00 -5.44003095501246e+00 -4.66144555025770e+00 5.77165631436651e+00 1.31220862511523e+00 5.44003095501307e+00 4.44849784879174e-10 5.41171048006320e-11
1.02000000000000e+00 3.17732243438863e-10 2.20131335149406e-10 -3.01865447023766e+04 -3.72700427340640e+04 1.26377409387289e+01 -5.02394097679666e-01 3.01865447023766e+04 3.72700427340638e+04 4.78465353449355e-10 2.94620687361134e-10 -1.43078513665940e+01 -1.17676034596528e+01 -1.26377409384615e+01 5.02394097504266e-01 1.43078513669043e+01 1.17676034596447e+01 4.43901726471122e-10 6.81524009768061e-11
1.04000000000000e+00 2.94702002455217e-10 2.12493468884758e-10 -2.78809919550309e+04 -3.61516786782173e+04 8.10378552461542e+00 -1.61829804579399e+00 2.78809919550309e+04 3.61516786782171e+04 4.46376216055537e-10 2.93153897516695e-10 -1.87832736833140e+00 -1.65386011130753e+01 -8.10378552433771e+00 1.61829804561081e+00 1.87832736863705e+00 1.65386011130486e+01 4.35449970651109e-10 8.38240592867240e-11
1.06000000000000e+00 2.87041158833212e-10 1.93018775861954e-10 -2.72492999670513e+04 -3.47683656065839e+04 1.39646031807589e+01 -9.42396136064288e+00 2.72492999670514e+04 3.47683656065837e+04 4.29001916403362e-10 2.70132858280883e-10 1.38835597660479e+00 -1.60386606733268e+00 -1.39646031804745e+01 9.42396136045858e+00 -1.38835597629442e+00 1.60386606730153e+00 4.20647682609310e-10 9.39657064868525e-11
1.08000000000000e+00 2.92327163229469e-10 1.81247755181276e-10 -2.74867588303873e+04 -3.45666008149674e+04 2.85916064017504e+01 -9.63536469418758e+00 2.74867588303875e+04 3.45666008149672e+04 4.34690625860061e-10 2.50454625414416e-10 -1.04848625120503e+01 3.85245874871262e+00 -2.85916064014665e+01 9.63536469399541e+00 1.04848625123570e+01 -3.85245874874785e+00 4.02484272934248e-10 9.58274813414669e-11
1.10000000000000e+00 3.00959369311283e-10 1.77269138932175e-10 -2.71029617846742e+04 -3.54614179327933e+04 4.44945402958397e+01 6.15672387341812e+00 2.71029617846745e+04 3.54614179327931e+04 4.50732343863507e-10 2.46545026258911e-10 -1.39410312442189e+01 -2.92613143855433e+00 -4.44945402955500e+01 -6.15672387362920e+00 1.39410312445224e+01 2.92613143850535e+00 3.90223632826761e-10 8.58669819812032e-11
1.12000000000000e+00 3.11275746394217e-10 1.84164884846761e-10 -2.55241486019590e+04 -3.61935079538630e+04 4.10859817349835e+01 3.56873465059987e+01 2.55241486019592e+04 3.61935079538629e+04 4.65536115070683e-10 2.62913099234554e-10 -6.55417101840380e+00 7.37042491958675e-01 -4.10859817346681e+01 -3.56873465062322e+01 6.55417101871087e+00 -7.37042492029273e-01 3.93114120223187e-10 7.84251869063923e-11
1.14000000000000e+00 3.12311119395160e-10 2.03294900103186e-10 -2.36527533613721e+04 -3.57986346925419e+04 1.33075861541483e+01 4.94305587277636e+01 2.36527533613723e+04 3.57986346925417e+04 4.60954354713738e-10 2.95771267183369e-10 -1.28557285391340e+01 1.94832405022883e+01 -1.33075861537942e+01 -4.94305587280127e+01 1.28557285394605e+01 -1.94832405023836e+01 3.95423299412196e-10 8.70338267443288e-11
1.16000000000000e+00 2.93529780979937e-10 2.24020012887699e-10 -2.25097619458351e+04 -3.47167838217208e+04 -2.85036247409918e+00 3.88479973487464e+01 2.25097619458354e+04 3.47167838217206e+04 4.25962179767501e-10 3.24464207394799e-10 -4.68074859953280e+01 2.65297740353231e+01 2.85036247449950e+00 -3.88479973489960e+01 4.68074859956898e+01 -2.65297740354327e+01 3.79738137877677e-10 9.79697521374675e-11
1.18000000000000e+00 2.59476150355602e-10 2.25430868799862e-10 -2.20941583492413e+04 -3.37448340765950e+04 -7.32108091382461e+00 4.18142663614470e+01 2.20941583492417e+04 3.37448340765948e+04 3.72652235678700e-10 3.22283366436594e-10 -7.97850315736056e+01 -8.06327667531104e+00 7.32108091427289e+00 -4.18142663616824e+01 7.97850315740146e+01 8.06327667519792e+00 3.54976548871592e-10 9.14499537582361e-11
1.20000000000000e+00 2.35048186548669e-10 2.04886045586039e-10 -2.20245858915286e+04 -3.30659989607671e+04 -3.47409264861756e+01 4.20047173165846e+01 2.20245858915290e+04 3.30659989607669e+04 3.34175098299391e-10 2.88402772768354e-10 -6.97349613077686e+01 -5.96131695775825e+01 3.47409264866663e+01 -4.20047173167813e+01 6.97349613082235e+01 5.96131695774965e+01 3.38850271812387e-10 6.83654207664968e-11
1.22000000000000e+00 2.26940838844662e-10 1.81962939275609e-10 -2.22842036306809e+04 -3.27365942349813e+04 -5.68638787146111e+01 8.84722932067727e+00 2.22842036306813e+04 3.27365942349813e+04 3.19653611932345e-10 2.48158627105001e-10 -2.44298810066639e+01 -8.57498757416837e+01 5.68638787151186e+01 -8.84722932082745e+00 2.44298810071396e+01 8.57498757416441e+01 3.39276714358059e-10 4.01390308192232e-11
1.24000000000000e+00 2.25545028041850e-10 1.62594444548452e-10 -2.26131009993857e+04 -3.31165088426456e+04 -4.37127814950555e+01 -3.12793726596449e+01 2.26131009993861e+04 3.31165088426455e+04 3.19976779424192e-10 2.10053754889063e-10 2.32448859243370e+01 -6.47621890651015e+01 4.37127814955657e+01 3.12793726595334e+01 -2.32448859238609e+01 6.47621890650952e+01 3.52474291575667e-10 1.77452041852940e-11
