# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
9.20000000000000e-01 5.37549422550364e+05 4.37450207727678e+05 -3.57450621486740e+04 -2.97142354218298e+04 -2.72466119406134e+02 -1.72235600451851e+03 3.54234827763603e+04 3.07974185297270e+04 5.37582752182336e+05 4.38153639876950e+05 -1.79151744462092e+02 7.24065746811103e+02 -3.39659697287795e+02 -1.68422524456734e+03 -1.20657516817279e+02 6.98448842825756e+02 5.39122210129682e+05 4.45840751792567e+05
9.40000000000000e-01 5.45707710525844e+05 4.37305503031942e+05 -3.61013514499045e+04 -3.09301962252476e+04 6.97525522876152e+02 -1.69978764899609e+03 3.55155719559825e+04 3.16305947818969e+04 5.45830804393899e+05 4.38024490513203e+05 -2.75117703900165e+02 5.75212143260286e+02 6.07851862438901e+02 -1.69892725883414e+03 -1.74144023109599e+02 5.82899991271302e+02 5.46064407650145e+05 4.44845842791267e+05
9.60000000000000e-01 5.47242321237200e+05 4.34750846409946e+05 -3.61145914556549e+04 -3.26112115916364e+04 9.31088412689074e+02 -9.69810206013019e+02 3.55432964699246e+04 3.29944318891932e+04 5.47354623003898e+05 4.35505115058653e+05 -3.43246500331464e+02 4.54605502170012e+02 8.85374831385172e+02 -1.00131242389709e+03 -2.84953220339948e+02 5.16106560241032e+02 5.46711320542225e+05 4.41602165011795e+05
9.80000000000000e-01 5.50487439666031e+05 4.29981397873256e+05 -3.53391072103592e+04 -3.48532607728326e+04 5.63648663404299e+02 -8.35444526291103e+02 3.49024906688555e+04 3.50679466932653e+04 5.50620826082359e+05 4.30720447504758e+05 -3.76747011646000e+02 2.18254288924965e+02 5.59153016624696e+02 -8.30998082881599e+02 -3.78091208523841e+02 2.49296792462369e+02 5.49636818411120e+05 4.35029768439075e+05
1.00000000000000e+00 5.53767242848347e+05 4.30515591542648e+05 -3.30946389503728e+04 -3.68269566846973e+04 6.85773047712755e+02 -1.05082262104650e+03 3.27413253958598e+04 3.70012949243318e+04 5.53915997272640e+05 4.31335270114438e+05 -1.32624561473014e+02 -1.86839354668382e+01 6.59476254148379e+02 -1.00517347560923e+03 -1.22210723343262e+02 -3.73658886218383e+01 5.54927008262672e+05 4.34957769565981e+05
1.02000000000000e+00 5.48872712107428e+05 4.33961660596442e+05 -3.00707036344934e+04 -3.72487397826200e+04 9.27732875417513e+02 -8.85612729534651e+02 2.98250232102222e+04 3.73227714286539e+04 5.48893016037361e+05 4.34806188550345e+05 1.87525271539232e+02 9.68767655523073e+01 8.72709696388001e+02 -8.49881201153332e+02 2.25715159171846e+02 8.83872504341508e+01 5.50425376855627e+05 4.40794420754141e+05
1.04000000000000e+00 5.36359957428784e+05 4.31251654969131e+05 -2.77851685786824e+04 -3.60552115938996e+04 9.83384928136574e+02 -7.06926575637117e+02 2.77651768468813e+04 3.62366354928103e+04 5.36322020920666e+05 4.31980481251006e+05 2.37879253639877e+02 3.36036941204841e+02 9.31074002083112e+02 -6.78190905867327e+02 2.52135955187299e+02 3.35893720695943e+02 5.35098301091354e+05 4.38842897355194e+05
1.06000000000000e+00 5.24167666855874e+05 4.19930677473557e+05 -2.72407282760197e+04 -3.45650582844116e+04 1.04070639059230e+03 -5.14369909748216e+02 2.71555798414704e+04 3.50610432327328e+04 5.24179693178629e+05 4.20576404973616e+05 1.62252011890258e+02 5.04381681223517e+02 9.79122993246326e+02 -4.77490680972385e+02 1.70074051512960e+02 4.70533533646602e+02 5.21253004029035e+05 4.25080573954768e+05
1.08000000000000e+00 5.15895888571113e+05 4.03695209958659e+05 -2.76603779108741e+04 -3.43811020956168e+04 9.95774682559906e+02 -2.94977424696435e+02 2.72039564220468e+04 3.49081847664204e+04 5.15976194775007e+05 4.04335715690597e+05 -3.80839686843336e+01 5.73858513351964e+02 9.08584945481923e+02 -2.59414365729500e+02 -1.75828457835931e+00 5.23489416154880e+02 5.14030230201062e+05 4.07000946332159e+05
1.10000000000000e+00 5.12826163926020e+05 3.84803182540883e+05 -2.73443632197415e+04 -3.54298329511627e+04 9.45353183527502e+02 -1.38393422198918e+02 2.67230705682194e+04 3.56584286789717e+04 5.12923658934926e+05 3.85482717145741e+05 -1.82261698839495e+02 4.25270653279778e+02 8.26596409107118e+02 -1.34029265580132e+02 -1.30308324276656e+02 3.87228721379553e+02 5.11957888022563e+05 3.87504648519428e+05
