# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
7.00000000000000e-01 4.20293950167090e+05 -2.48662091781812e+05 8.73354558901269e+01 -3.44371323314608e+02 5.97276948703821e+02 -2.75418138484208e+03 8.73354558900485e+01 -3.44371323314588e+02 4.20344155487676e+05 -2.48724134429843e+05 2.57325000508349e+02 -5.95035306487473e+02 5.97276948703877e+02 -2.75418138484220e+03 2.57325000508244e+02 -5.95035306487398e+02 4.21693347747879e+05 -2.36285150436351e+05
7.20000000000000e-01 4.37378142979184e+05 -2.37707038541058e+05 3.86148051156933e+02 -1.65672673880301e+02 1.66443535347940e+03 -1.89145023025517e+03 3.86148051156848e+02 -1.65672673880277e+02 4.37447062022645e+05 -2.37753925092677e+05 6.22978666918125e+02 -2.82395750521966e+02 1.66443535347947e+03 -1.89145023025531e+03 6.22978666918020e+02 -2.82395750521904e+02 4.36815055098917e+05 -2.28556396688480e+05
7.40000000000000e-01 4.47997607703930e+05 -2.23739841926622e+05 3.47188270396112e+02 1.87704176812707e+02 1.60435698986854e+03 -8.63286715483087e+02 3.47188270396008e+02 1.87704176812732e+02 4.48071526002159e+05 -2.23725872167458e+05 5.01584264092446e+02 2.20055975102073e+02 1.60435698986862e+03 -8.63286715483213e+02 5.01584264092354e+02 2.20055975102122e+02 4.49183243488337e+05 -2.17394517057422e+05
7.60000000000000e-01 4.49143899805508e+05 -2.09077375761827e+05 7.04458208911455e+01 2.96646964438871e+02 1.22651057120641e+03 -4.74415534668499e+02 7.04458208910380e+01 2.96646964438899e+02 4.49129147118213e+05 -2.09029365793299e+05 7.92825263219608e+01 3.22757851263331e+02 1.22651057120651e+03 -4.74415534668634e+02 7.92825263218753e+01 3.22757851263402e+02 4.52500070328299e+05 -2.02041268152516e+05
7.80000000000000e-01 4.42054127861251e+05 -2.03864320513667e+05 -1.06957033880361e+02 1.96437133087076e+02 1.01966087537787e+03 -2.06365890008172e+02 -1.06957033880476e+02 1.96437133087092e+02 4.41987810020620e+05 -2.03907526562529e+05 -1.30646371683198e+02 1.68350221507095e+02 1.01966087537797e+03 -2.06365890008288e+02 -1.30646371683276e+02 1.68350221507138e+02 4.44690696383421e+05 -1.95967080239274e+05
8.00000000000000e-01 4.39549294988314e+05 -2.09688074620700e+05 -1.86095758613744e+02 5.78204324786461e+01 6.46824856773175e+02 2.24341201006055e+01 -1.86095758613859e+02 5.78204324786723e+01 4.39551316053089e+05 -2.09789258103214e+05 -2.36246744905665e+02 7.99581749851120e+00 6.46824856773289e+02 2.24341201004967e+01 -2.36246744905737e+02 7.99581749854789e+00 4.42169336420795e+05 -2.03239948756245e+05
8.20000000000000e-01 4.46015502643637e+05 -2.16398218765008e+05 -1.64592608730933e+02 -1.39253773983871e+02 2.58069356522036e+02 -3.31327987319566e+01 -1.64592608731054e+02 -1.39253773983857e+02 4.46090196739063e+05 -2.16462508353616e+05 -2.12072761879133e+02 -2.10754989984665e+02 2.58069356522149e+02 -3.31327987320638e+01 -2.12072761879211e+02 -2.10754989984635e+02 4.50735252736881e+05 -2.10025806715510e+05
8.40000000000000e-01 4.55932727961546e+05 -2.18007434740510e+05 6.46628412921228e+01 -2.76892073427863e+02 7.55537652536700e+01 -2.06202213289293e+02 6.46628412919864e+01 -2.76892073427854e+02 4.55992974922985e+05 -2.17986167375627e+05 -2.67000325243774e+01 -3.33536177944252e+02 7.55537652537844e+01 -2.06202213289382e+02 -2.67000325244644e+01 -3.33536177944202e+02 4.61279370447695e+05 -2.09710893911475e+05
8.60000000000000e-01 4.63323765106506e+05 -2.17397662672644e+05 3.55742202093397e+02 -1.26878702074658e+02 2.20274613901539e+00 -2.49050119864278e+02 3.55742202093250e+02 -1.26878702074664e+02 4.63307869475584e+05 -2.17373075591830e+05 2.21572691728993e+02 -2.66545124684762e+02 2.20274613914829e+00 -2.49050119864373e+02 2.21572691728903e+02 -2.66545124684703e+02 4.68019038488165e+05 -2.08317943008808e+05
8.80000000000000e-01 4.71288270376971e+05 -2.19937417647448e+05 3.97034579445756e+02 2.23991556673409e+02 -3.29993975620660e+02 -2.59399753410985e+02 3.97034579445598e+02 2.23991556673387e+02 4.71249001280614e+05 -2.19950752052631e+05 3.13229957459171e+02 3.52106552121551e+01 -3.29993975620514e+02 -2.59399753411084e+02 3.13229957459068e+02 3.52106552122257e+01 4.76027488914980e+05 -2.10031004388212e+05
